Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
C/K 1500 Series,1998,regular unleaded,230.0,8.0,MANUAL,rear wheel drive,2.0,Other,Large,Extended Cab Pickup,18,13,1385,3342
C/K 1500 Series,1998,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,Other,Large,Regular Cab Pickup,19,14,1385,3025
C/K 1500 Series,1998,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,Other,Large,Regular Cab Pickup,21,16,1385,2653
C/K 1500 Series,1998,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,Other,Large,Extended Cab Pickup,21,16,1385,2740
C/K 1500 Series,1998,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,Other,Large,Regular Cab Pickup,21,16,1385,2639
C/K 1500 Series,1998,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,Other,Large,Regular Cab Pickup,19,14,1385,3067
C/K 1500 Series,1998,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,Other,Large,Regular Cab Pickup,21,16,1385,2817
C/K 1500 Series,1998,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,Other,Large,Regular Cab Pickup,19,14,1385,3350
C/K 1500 Series,1998,regular unleaded,200.0,6.0,MANUAL,four wheel drive,2.0,Other,Large,Regular Cab Pickup,19,14,1385,3282
C/K 1500 Series,1998,regular unleaded,200.0,6.0,MANUAL,rear wheel drive,2.0,Other,Large,Regular Cab Pickup,21,16,1385,2430
C/K 1500 Series,1999,regular unleaded,230.0,8.0,AUTOMATIC,rear wheel drive,3.0,Other,Large,Extended Cab Pickup,17,13,1385,3696
C/K 1500 Series,1999,regular unleaded,230.0,8.0,AUTOMATIC,four wheel drive,3.0,Other,Large,Extended Cab Pickup,17,13,1385,4098
C/K 2500 Series,1998,regular unleaded,230.0,8.0,MANUAL,rear wheel drive,2.0,Other,Large,Regular Cab Pickup,17,13,1385,2949
C/K 2500 Series,1998,regular unleaded,230.0,8.0,MANUAL,rear wheel drive,2.0,Other,Large,Extended Cab Pickup,17,13,1385,3345
C/K 2500 Series,1998,regular unleaded,230.0,8.0,MANUAL,rear wheel drive,2.0,Other,Large,Extended Cab Pickup,17,13,1385,3034
C/K 2500 Series,1998,regular unleaded,230.0,8.0,MANUAL,rear wheel drive,2.0,Other,Large,Regular Cab Pickup,17,13,1385,2697
C/K 2500 Series,1998,regular unleaded,255.0,8.0,MANUAL,rear wheel drive,2.0,Other,Large,Extended Cab Pickup,18,12,1385,3360
C/K 2500 Series,1998,regular unleaded,255.0,8.0,MANUAL,rear wheel drive,2.0,Other,Large,Extended Cab Pickup,18,12,1385,3068
C/K 2500 Series,1998,regular unleaded,255.0,8.0,MANUAL,rear wheel drive,2.0,Other,Large,Regular Cab Pickup,18,12,1385,3090
C/K 2500 Series,1998,regular unleaded,255.0,8.0,MANUAL,rear wheel drive,2.0,Other,Large,Regular Cab Pickup,18,12,1385,2847
CL-Class,2012,premium unleaded (required),621.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Large,Coupe,18,12,617,211000
CL-Class,2012,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Large,Coupe,18,12,617,158700
CL-Class,2012,premium unleaded (required),429.0,8.0,AUTOMATIC,all wheel drive,2.0,"Luxury,High-Performance",Large,Coupe,24,15,617,114100
CL-Class,2012,premium unleaded (required),536.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Large,Coupe,22,15,617,151500
CL-Class,2013,premium unleaded (required),621.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Large,Coupe,18,12,617,213200
CL-Class,2013,premium unleaded (required),536.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Large,Coupe,22,15,617,153000
CL-Class,2013,premium unleaded (required),429.0,8.0,AUTOMATIC,all wheel drive,2.0,"Luxury,High-Performance",Large,Coupe,24,15,617,115300
CL-Class,2013,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Large,Coupe,18,12,617,160300
CL-Class,2014,premium unleaded (required),621.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Large,Coupe,18,12,617,215500
CL-Class,2014,premium unleaded (required),429.0,8.0,AUTOMATIC,all wheel drive,2.0,"Luxury,High-Performance",Large,Coupe,24,15,617,116600
CL-Class,2014,premium unleaded (required),510.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Large,Coupe,18,12,617,162000
CL-Class,2014,premium unleaded (required),536.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Large,Coupe,22,15,617,154600
CLA-Class,2015,premium unleaded (required),208.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Luxury,Midsize,Sedan,38,26,617,31500
CLA-Class,2015,premium unleaded (required),208.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,Luxury,Midsize,Sedan,32,24,617,33500
CLA-Class,2015,premium unleaded (required),355.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,31,23,617,48500
CLA-Class,2016,premium unleaded (required),208.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Luxury,Midsize,Sedan,38,26,617,32050
CLA-Class,2016,premium unleaded (required),375.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,31,23,617,49500
CLA-Class,2016,premium unleaded (required),208.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,Luxury,Midsize,Sedan,33,24,617,34050
CLA-Class,2017,premium unleaded (required),208.0,4.0,AUTOMATIC,front wheel drive,4.0,Luxury,Midsize,Sedan,38,26,617,32400
CLA-Class,2017,premium unleaded (required),208.0,4.0,AUTOMATIC,all wheel drive,4.0,Luxury,Midsize,Sedan,32,23,617,34400
CLA-Class,2017,premium unleaded (required),375.0,4.0,AUTOMATIC,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,30,23,617,49950
CL,2001,premium unleaded (required),225.0,6.0,AUTOMATIC,front wheel drive,2.0,Luxury,Midsize,Coupe,27,17,204,29980
CL,2001,premium unleaded (required),225.0,6.0,AUTOMATIC,front wheel drive,2.0,Luxury,Midsize,Coupe,27,17,204,27980
CL,2002,premium unleaded (required),225.0,6.0,AUTOMATIC,front wheel drive,2.0,Luxury,Midsize,Coupe,27,17,204,28030
CL,2002,premium unleaded (required),225.0,6.0,AUTOMATIC,front wheel drive,2.0,Luxury,Midsize,Coupe,27,17,204,30030
CL,2003,premium unleaded (required),260.0,6.0,MANUAL,front wheel drive,2.0,"Factory Tuner,Luxury,Performance",Midsize,Coupe,26,17,204,32700
CL,2003,premium unleaded (required),260.0,6.0,AUTOMATIC,front wheel drive,2.0,"Factory Tuner,Luxury,Performance",Midsize,Coupe,27,17,204,30550
CL,2003,premium unleaded (required),225.0,6.0,AUTOMATIC,front wheel drive,2.0,Luxury,Midsize,Coupe,27,17,204,30350
CL,2003,premium unleaded (required),225.0,6.0,AUTOMATIC,front wheel drive,2.0,Luxury,Midsize,Coupe,27,17,204,28200
CL,2003,premium unleaded (required),260.0,6.0,MANUAL,front wheel drive,2.0,"Factory Tuner,Luxury,Performance",Midsize,Coupe,26,17,204,30550
Classic,2004,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,Sedan,31,22,1385,19505
Classic,2005,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,4.0,Other,Midsize,Sedan,31,22,1385,19690
CLK-Class,2007,premium unleaded (required),268.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Compact,Convertible,25,17,617,54200
CLK-Class,2007,premium unleaded (required),475.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Compact,Convertible,18,12,617,89200
CLK-Class,2007,premium unleaded (required),268.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Compact,Coupe,25,17,617,46200
CLK-Class,2007,premium unleaded (required),382.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,22,15,617,62900
CLK-Class,2007,premium unleaded (required),382.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Coupe,22,15,617,54900
CLK-Class,2008,premium unleaded (required),268.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Compact,Coupe,25,17,617,46450
CLK-Class,2008,premium unleaded (required),382.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Coupe,22,15,617,55150
CLK-Class,2008,premium unleaded (required),500.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Compact,Coupe,19,12,617,135000
CLK-Class,2008,premium unleaded (required),382.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Compact,Convertible,21,15,617,63200
CLK-Class,2008,premium unleaded (required),475.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Luxury,High-Performance",Compact,Convertible,18,12,617,89500
CLK-Class,2008,premium unleaded (required),268.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Compact,Convertible,25,17,617,54500
CLK-Class,2009,premium unleaded (required),268.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Convertible,25,17,617,56100
CLK-Class,2009,premium unleaded (required),382.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Midsize,Convertible,21,15,617,64800
CLK-Class,2009,premium unleaded (required),382.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,High-Performance",Midsize,Coupe,22,15,617,56800
CLK-Class,2009,premium unleaded (required),268.0,6.0,AUTOMATIC,rear wheel drive,2.0,"Luxury,Performance",Midsize,Coupe,25,17,617,48100
CLS-Class,2015,premium unleaded (required),402.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Midsize,Sedan,26,17,617,73200
CLS-Class,2015,premium unleaded (required),577.0,8.0,AUTOMATIC,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,22,16,617,106550
CLS-Class,2015,premium unleaded (required),329.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,30,20,617,65990
CLS-Class,2015,premium unleaded (required),329.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,28,20,617,68490
CLS-Class,2015,premium unleaded (required),402.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Midsize,Sedan,24,17,617,75700
CLS-Class,2016,premium unleaded (required),329.0,6.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,30,20,617,66900
CLS-Class,2016,premium unleaded (required),329.0,6.0,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Midsize,Sedan,26,19,617,69400
CLS-Class,2016,premium unleaded (required),577.0,8.0,AUTOMATIC,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,22,16,617,107800
CLS-Class,2016,premium unleaded (required),402.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Midsize,Sedan,25,17,617,76600
CLS-Class,2016,premium unleaded (required),402.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Midsize,Sedan,26,17,617,74100
CLS-Class,2017,premium unleaded (required),402.0,8.0,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Midsize,Sedan,26,18,617,74850
CLS-Class,2017,premium unleaded (required),402.0,8.0,AUTOMATIC,all wheel drive,4.0,"Luxury,High-Performance",Midsize,Sedan,25,17,617,77350
CLS-Class,2017,premium unleaded (required),577.0,8.0,AUTOMATIC,all wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,22,16,617,108900
Cobalt,2008,regular unleaded,148.0,4.0,MANUAL,front wheel drive,2.0,Other,Compact,Coupe,33,24,1385,14410
Cobalt,2008,regular unleaded,148.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,Sedan,33,24,1385,15120
Cobalt,2008,premium unleaded (recommended),260.0,4.0,MANUAL,front wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,30,22,1385,22335
Cobalt,2008,regular unleaded,148.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,Sedan,33,24,1385,14410
Cobalt,2008,regular unleaded,173.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,Sedan,32,22,1385,19695
Cobalt,2008,regular unleaded,148.0,4.0,MANUAL,front wheel drive,2.0,Other,Compact,Coupe,33,24,1385,15120
Cobalt,2008,regular unleaded,173.0,4.0,MANUAL,front wheel drive,2.0,Other,Compact,Coupe,32,22,1385,19695
Cobalt,2009,regular unleaded,155.0,4.0,MANUAL,front wheel drive,2.0,Other,Compact,Coupe,35,25,1385,16460
Cobalt,2009,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,Sedan,35,25,1385,15660
Cobalt,2009,premium unleaded (recommended),260.0,4.0,MANUAL,front wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,30,22,1385,23425
Cobalt,2009,regular unleaded,155.0,4.0,MANUAL,front wheel drive,2.0,Other,Compact,Coupe,35,25,1385,15660
Cobalt,2009,premium unleaded (recommended),260.0,4.0,MANUAL,front wheel drive,4.0,"Factory Tuner,Performance",Compact,Sedan,30,22,1385,23425
Cobalt,2009,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,Sedan,37,25,1385,14990
Cobalt,2009,regular unleaded,155.0,4.0,MANUAL,front wheel drive,2.0,Other,Compact,Coupe,37,25,1385,14990
Cobalt,2009,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,Sedan,35,25,1385,16460
Cobalt,2010,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,Sedan,37,25,1385,15670
Cobalt,2010,premium unleaded (recommended),260.0,4.0,MANUAL,front wheel drive,2.0,"Factory Tuner,High-Performance",Compact,Coupe,30,22,1385,24535
Cobalt,2010,regular unleaded,155.0,4.0,MANUAL,front wheel drive,2.0,Other,Compact,Coupe,37,25,1385,14990
Cobalt,2010,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,Sedan,37,25,1385,16470
Cobalt,2010,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,Sedan,37,25,1385,14990
Cobalt,2010,regular unleaded,155.0,4.0,MANUAL,front wheel drive,2.0,Other,Compact,Coupe,37,25,1385,16470
Cobalt,2010,regular unleaded,155.0,4.0,MANUAL,front wheel drive,2.0,Other,Compact,Coupe,37,25,1385,15670
Colorado,2012,regular unleaded,300.0,8.0,AUTOMATIC,rear wheel drive,4.0,Performance,Compact,Crew Cab Pickup,20,14,1385,28340
Colorado,2012,regular unleaded,242.0,5.0,AUTOMATIC,four wheel drive,4.0,Other,Compact,Extended Cab Pickup,23,17,1385,29480
Colorado,2012,regular unleaded,185.0,4.0,MANUAL,four wheel drive,4.0,Other,Compact,Extended Cab Pickup,24,18,1385,23030
Colorado,2012,regular unleaded,185.0,4.0,MANUAL,four wheel drive,2.0,Other,Compact,Regular Cab Pickup,24,18,1385,20980
Colorado,2012,regular unleaded,242.0,5.0,AUTOMATIC,four wheel drive,4.0,Other,Compact,Crew Cab Pickup,21,16,1385,30320
Colorado,2012,regular unleaded,242.0,5.0,AUTOMATIC,rear wheel drive,4.0,Other,Compact,Extended Cab Pickup,23,17,1385,26160
Colorado,2012,regular unleaded,242.0,5.0,AUTOMATIC,rear wheel drive,4.0,Other,Compact,Crew Cab Pickup,23,17,1385,27490
Colorado,2012,regular unleaded,185.0,4.0,AUTOMATIC,rear wheel drive,4.0,Other,Compact,Extended Cab Pickup,25,18,1385,22955
Colorado,2012,regular unleaded,185.0,4.0,MANUAL,rear wheel drive,4.0,Other,Compact,Extended Cab Pickup,25,18,1385,19730
Colorado,2012,regular unleaded,185.0,4.0,AUTOMATIC,four wheel drive,2.0,Other,Compact,Regular Cab Pickup,23,17,1385,24440
Colorado,2012,regular unleaded,185.0,4.0,MANUAL,rear wheel drive,2.0,Other,Compact,Regular Cab Pickup,25,18,1385,17475
Colorado,2012,regular unleaded,185.0,4.0,AUTOMATIC,rear wheel drive,4.0,Other,Compact,Crew Cab Pickup,25,18,1385,24285
Colorado,2012,regular unleaded,185.0,4.0,AUTOMATIC,four wheel drive,4.0,Other,Compact,Extended Cab Pickup,23,17,1385,26620
Colorado,2012,regular unleaded,185.0,4.0,AUTOMATIC,rear wheel drive,2.0,Other,Compact,Regular Cab Pickup,25,18,1385,20370
Colorado,2012,regular unleaded,300.0,8.0,AUTOMATIC,rear wheel drive,4.0,Performance,Compact,Extended Cab Pickup,20,14,1385,27010
Colorado,2012,regular unleaded,242.0,5.0,AUTOMATIC,four wheel drive,4.0,Other,Compact,Crew Cab Pickup,21,16,1385,28460
Colorado,2015,regular unleaded,200.0,4.0,AUTOMATIC,four wheel drive,4.0,Other,Compact,Extended Cab Pickup,25,19,1385,29220
Colorado,2015,regular unleaded,200.0,4.0,AUTOMATIC,rear wheel drive,4.0,Other,Compact,Crew Cab Pickup,27,20,1385,29550
Colorado,2015,regular unleaded,305.0,6.0,AUTOMATIC,rear wheel drive,4.0,Other,Compact,Crew Cab Pickup,26,18,1385,25850
Colorado,2015,regular unleaded,305.0,6.0,AUTOMATIC,rear wheel drive,4.0,Other,Compact,Crew Cab Pickup,26,18,1385,28630
Colorado,2015,regular unleaded,200.0,4.0,AUTOMATIC,rear wheel drive,4.0,Other,Compact,Crew Cab Pickup,27,20,1385,27110
Colorado,2015,regular unleaded,200.0,4.0,AUTOMATIC,rear wheel drive,4.0,Other,Compact,Crew Cab Pickup,27,20,1385,24330
Colorado,2015,regular unleaded,200.0,4.0,AUTOMATIC,four wheel drive,4.0,Other,Compact,Extended Cab Pickup,25,19,1385,26885
Colorado,2015,regular unleaded,305.0,6.0,AUTOMATIC,four wheel drive,4.0,Other,Compact,Crew Cab Pickup,24,17,1385,30005
Colorado,2015,regular unleaded,305.0,6.0,AUTOMATIC,four wheel drive,4.0,Other,Compact,Crew Cab Pickup,24,17,1385,34415
Colorado,2015,regular unleaded,200.0,4.0,MANUAL,rear wheel drive,4.0,Other,Compact,Extended Cab Pickup,26,19,1385,21775
Colorado,2015,regular unleaded,305.0,6.0,AUTOMATIC,four wheel drive,4.0,Other,Compact,Crew Cab Pickup,24,17,1385,32085
Colorado,2015,regular unleaded,305.0,6.0,AUTOMATIC,rear wheel drive,4.0,Other,Compact,Crew Cab Pickup,26,18,1385,30785
Colorado,2015,regular unleaded,305.0,6.0,AUTOMATIC,four wheel drive,4.0,Other,Compact,Crew Cab Pickup,24,17,1385,32385
Colorado,2015,regular unleaded,305.0,6.0,AUTOMATIC,four wheel drive,4.0,Other,Compact,Crew Cab Pickup,24,17,1385,34115
Colorado,2015,regular unleaded,200.0,4.0,AUTOMATIC,rear wheel drive,4.0,Other,Compact,Extended Cab Pickup,27,20,1385,25170
Colorado,2015,regular unleaded,200.0,4.0,MANUAL,rear wheel drive,4.0,Other,Compact,Extended Cab Pickup,26,19,1385,20120
Colorado,2015,regular unleaded,200.0,4.0,AUTOMATIC,rear wheel drive,4.0,Other,Compact,Extended Cab Pickup,27,20,1385,27630
Colorado,2015,regular unleaded,305.0,6.0,AUTOMATIC,four wheel drive,4.0,Other,Compact,Crew Cab Pickup,24,17,1385,29705
Colorado,2015,regular unleaded,200.0,4.0,AUTOMATIC,four wheel drive,4.0,Other,Compact,Extended Cab Pickup,25,19,1385,31555
Colorado,2016,regular unleaded,305.0,6.0,AUTOMATIC,four wheel drive,4.0,Diesel,Compact,Crew Cab Pickup,24,17,1385,30665
Colorado,2016,regular unleaded,305.0,6.0,AUTOMATIC,four wheel drive,4.0,Diesel,Compact,Crew Cab Pickup,24,17,1385,32895
Colorado,2016,regular unleaded,305.0,6.0,AUTOMATIC,four wheel drive,4.0,Diesel,Compact,Crew Cab Pickup,24,17,1385,35000
Colorado,2016,regular unleaded,305.0,6.0,AUTOMATIC,four wheel drive,4.0,Diesel,Compact,Crew Cab Pickup,24,17,1385,30365
Colorado,2016,regular unleaded,200.0,4.0,AUTOMATIC,rear wheel drive,4.0,Other,Compact,Extended Cab Pickup,27,20,1385,28515
Colorado,2016,regular unleaded,305.0,6.0,AUTOMATIC,four wheel drive,4.0,Diesel,Compact,Crew Cab Pickup,24,17,1385,33195
Colorado,2016,regular unleaded,200.0,4.0,AUTOMATIC,four wheel drive,4.0,Other,Compact,Extended Cab Pickup,25,19,1385,30030
Colorado,2016,regular unleaded,200.0,4.0,MANUAL,rear wheel drive,4.0,Other,Compact,Extended Cab Pickup,26,19,1385,20100
Colorado,2016,regular unleaded,200.0,4.0,AUTOMATIC,four wheel drive,4.0,Other,Compact,Extended Cab Pickup,25,19,1385,32440
Colorado,2016,regular unleaded,305.0,6.0,AUTOMATIC,rear wheel drive,4.0,Diesel,Compact,Crew Cab Pickup,26,18,1385,31670
Colorado,2016,regular unleaded,305.0,6.0,AUTOMATIC,rear wheel drive,4.0,Diesel,Compact,Crew Cab Pickup,26,18,1385,26510
Colorado,2016,regular unleaded,200.0,4.0,AUTOMATIC,rear wheel drive,4.0,Diesel,Compact,Crew Cab Pickup,27,20,1385,30435
Colorado,2016,regular unleaded,200.0,4.0,AUTOMATIC,four wheel drive,4.0,Diesel,Compact,Extended Cab Pickup,25,19,1385,27545
Colorado,2016,regular unleaded,200.0,4.0,AUTOMATIC,rear wheel drive,4.0,Diesel,Compact,Crew Cab Pickup,27,20,1385,24990
Colorado,2016,regular unleaded,305.0,6.0,AUTOMATIC,four wheel drive,4.0,Diesel,Compact,Crew Cab Pickup,24,17,1385,35300
Colorado,2016,regular unleaded,200.0,4.0,AUTOMATIC,rear wheel drive,4.0,Diesel,Compact,Crew Cab Pickup,27,20,1385,27920
Colorado,2016,regular unleaded,200.0,4.0,MANUAL,rear wheel drive,4.0,Diesel,Compact,Extended Cab Pickup,26,19,1385,22435
Colorado,2016,regular unleaded,200.0,4.0,AUTOMATIC,rear wheel drive,4.0,Other,Compact,Extended Cab Pickup,27,20,1385,25980
Colorado,2016,regular unleaded,305.0,6.0,AUTOMATIC,rear wheel drive,4.0,Diesel,Compact,Crew Cab Pickup,26,18,1385,29440
Colt,1992,regular unleaded,92.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,33,27,1851,2000
Colt,1992,regular unleaded,92.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,32,25,1851,2000
Colt,1993,regular unleaded,92.0,4.0,MANUAL,front wheel drive,2.0,Other,Compact,Coupe,36,28,1851,2000
Colt,1993,regular unleaded,113.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,Sedan,31,23,1851,2000
Colt,1993,regular unleaded,92.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,Sedan,36,28,1851,2000
Colt,1994,regular unleaded,113.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,Sedan,30,23,1851,2000
Colt,1994,regular unleaded,92.0,4.0,MANUAL,front wheel drive,2.0,Other,Compact,Coupe,35,28,1851,2000
Colt,1992,regular unleaded,113.0,4.0,MANUAL,front wheel drive,4.0,Other,Compact,Wagon,26,21,535,2000
Colt,1992,regular unleaded,92.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,32,25,535,2000
Colt,1992,regular unleaded,92.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,33,27,535,2000
